module,type,name,res_id,src,value,comments
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-arrows""/>Background Image Sizing",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-arrows""/>Size",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-arrows-h""/>Images spacing",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-arrows-h""/>Width",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-arrows-v""/>Alignment",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-clock-o""/>Scroll Speed",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-clock-o""/>Slideshow speed",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-clock-o""/>Speed",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-clone""/>Transition",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-columns""/>Number of columns",,
website,model_terms,"ir.ui.view,arch_db",website.snippets,"<i class=""fa fa-diamond""/> Feature",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-eye-slash""/>Transparent",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-eyedropper""/>Background Color",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-eyedropper""/>Color",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-eyedropper""/>Filter",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-facebook""/>Options",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-font""/>Typography",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-heart""/>Hearts",,
website,model_terms,"ir.ui.view,arch_db",website.snippets,"<i class=""fa fa-indent""/> Inner content",,
website,model_terms,"ir.ui.view,arch_db",website.s_three_columns,"<i class=""fa fa-info-circle mr-1""/> <small>Additional information</small>",,
website,model_terms,"ir.ui.view,arch_db",website.snippets,"<i class=""fa fa-magic icon-fix""/> Effect",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-magic""/>Mode",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-magic""/>Style",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-magic""/>Styles",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-minus""/>Remove Tab",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-minus""/>Thickness",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-paint-brush""/>Styling",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-pencil""/>Style",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-picture-o""/>Background Image",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-plus""/>Add Tab",,
website,model_terms,"ir.ui.view,arch_db",website.language_selector,"<i class=""fa fa-plus-circle""/>
                Add a language...",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-plus-circle""/>Add Slide",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-plus-circle""/>Add images",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-refresh""/>Re-order",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-square""/>Squares",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-star""/>Stars",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-tasks""/>Progress Bar",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-th""/>Columns",,
website,model_terms,"ir.ui.view,arch_db",website.snippets,"<i class=""fa fa-th-large""/> Structure",,
website,model_terms,"ir.ui.view,arch_db",website.user_navbar,"<i class=""fa fa-th-large""/> WEBSITE",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-trash""/>Remove all images",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-trash-o""/>Remove Slide",,
website,model_terms,"ir.ui.view,arch_db",website.list_website_pages,"<i title=""Is the page SEO optimized?"" class=""fa fa-search""/>",,
website,model_terms,"ir.ui.view,arch_db",website.list_website_pages,"<i title=""Is the page included in the main menu?"" class=""fa fa-thumb-tack""/>",,
website,model_terms,"ir.ui.view,arch_db",website.list_website_pages,"<i title=""Is the page indexed by search engines?"" class=""fa fa-globe""/>",,
website,model_terms,"ir.ui.view,arch_db",website.list_website_pages,"<i title=""Is the page published?"" class=""fa fa-eye""/>",,
website,model_terms,"ir.ui.view,arch_db",website.s_comparisons,"<i>Instant setup, satisfied or reimbursed.</i>",,
website,code,addons/website/static/src/js/tours/banner.js,54,<p><b>That's it.</b> Your homepage is live.</p><p>Continue adding more pages to your site or edit this page to make it even more awesome.</p>,,openerp-web
website,model_terms,"ir.ui.view,arch_db",website.bs_debug_page_ir_ui_view,"<small id=""emailHelp"" class=""form-text text-muted"">We'll never share your email with anyone else.</small>",,
website,model_terms,"website.page,arch_db",website.bs_debug_page,"<small id=""emailHelp"" class=""form-text text-muted"">We'll never share your email with anyone else.</small>",,
website,model_terms,"ir.ui.view,arch_db",website.s_comparisons,<small>/ month</small>,,
website,model_terms,"ir.ui.view,arch_db",website.s_carousel,"<span class=""carousel-control-next-icon""/>
            <span class=""sr-only"">Next</span>",,
website,model_terms,"ir.ui.view,arch_db",website.s_quotes_carousel,"<span class=""carousel-control-next-icon""/>
            <span class=""sr-only"">Next</span>",,
website,model_terms,"ir.ui.view,arch_db",website.s_carousel,"<span class=""carousel-control-prev-icon""/>
            <span class=""sr-only"">Previous</span>",,
website,model_terms,"ir.ui.view,arch_db",website.s_quotes_carousel,"<span class=""carousel-control-prev-icon""/>
            <span class=""sr-only"">Previous</span>",,
website,model_terms,"ir.ui.view,arch_db",website.res_config_settings_view_form,"<span class=""fa fa-lg fa-globe"" title=""Values set here are website-specific."" groups=""website.group_multi_website""/>",,
website,model_terms,"ir.ui.view,arch_db",website.company_description,"<span class=""fa fa-map-marker fa-fw mt16"" role=""img"" aria-label=""Address"" title=""Address""/>",,
website,model_terms,"ir.ui.view,arch_db",website.user_navbar,"<span class=""fa fa-pencil""/>Edit",,
website,model_terms,"ir.ui.view,arch_db",website.user_navbar,"<span class=""fa fa-plus""/>New",,
website,model_terms,"ir.ui.view,arch_db",website.list_website_pages,"<span class=""fa fa-sort fa-lg"" role=""img"" aria-label=""Sort"" title=""Sort""/>",,
website,model_terms,"ir.ui.view,arch_db",website.s_facebook_page,"<span class=""o_add_facebook_page"">
                <i class=""fa fa-plus-circle""/> Add Facebook Page
            </span>",,
website,model_terms,"ir.ui.view,arch_db",website.s_image_gallery,"<span class=""o_add_images"" style=""cursor: pointer;""><i class=""fa fa-plus-circle""/> Add Images</span>",,
website,model_terms,"ir.ui.view,arch_db",website.s_comparisons,"<span class=""s_comparisons_currency"">$</span>
                                <span class=""s_comparisons_price""><b>125</b></span>
                                <span class=""s_comparisons_decimal"">.00</span>",,
website,model_terms,"ir.ui.view,arch_db",website.s_comparisons,"<span class=""s_comparisons_currency"">$</span>
                                <span class=""s_comparisons_price""><b>35</b></span>
                                <span class=""s_comparisons_decimal"">.00</span>",,
website,model_terms,"ir.ui.view,arch_db",website.s_comparisons,"<span class=""s_comparisons_currency"">$</span>
                                <span class=""s_comparisons_price""><b>65</b></span>
                                <span class=""s_comparisons_decimal"">.00</span>",,
website,model_terms,"ir.ui.view,arch_db",website.user_navbar,"<span class=""sr-only"">Toggle Dropdown</span>",,
website,model_terms,"ir.ui.view,arch_db",website.user_navbar,"<span title=""Mobile preview"" role=""img"" aria-label=""Mobile preview"" class=""fa fa-mobile""/>",,
website,model_terms,"ir.ui.view,arch_db",website.user_navbar,"<span/>
                            <span class=""css_publish"">Unpublished</span>
                            <span class=""css_unpublish"">Published</span>",,
website,model_terms,"ir.ui.view,arch_db",website.s_call_to_action,"<span>Contact us</span>
                        <i class=""fa fa-1x fa-fw fa-arrow-circle-right ml-1""/>",,
website,model_terms,"ir.ui.view,arch_db",website.layout_footer_copyright,<span>Copyright &amp;copy;</span>,,
website,model_terms,"ir.ui.view,arch_db",website.s_quotes_carousel,"<span>— Jane DOE, CEO of <b>MyCompany</b></span>",,
website,model_terms,"ir.ui.view,arch_db",website.s_quotes_carousel,"<span>— John DOE, CEO of <b>MyCompany</b></span>",,
website,model_terms,"ir.ui.view,arch_db",website.http_error_debug,<strong>Error message:</strong>,,
website,model_terms,"ir.ui.view,arch_db",website.res_config_settings_view_form,A CDN helps you serve your website’s content with high availability and high performance to any visitor wherever they are located.,,
website,model_terms,"ir.ui.view,arch_db",website.s_text_image,A Section Subtitle,,
website,model_terms,"ir.ui.view,arch_db",website.s_card,"A card is a flexible and extensible content container. It includes options for headers and footers, a wide variety of content, contextual background colors, and powerful display options.",,
website,model,"ir.model.fields,help",website.field_ir_actions_server__website_published,"A code server action can be executed from the website, using a dedicated controller. The address is <base>/website/action/<website_path>. Set this field as True to allow users to run this action. If it is set to False the action cannot be run through the website.",,
website,model_terms,"ir.ui.view,arch_db",website.s_text_block,A great way to catch your reader's attention is to tell a story. <br/>Everything you consider writing can be told as a story.,,
website,model_terms,"ir.ui.view,arch_db",website.s_features,"A small explanation of this great <br/>feature, in clear words.",,
website,model,"ir.model.fields,field_description",website.field_res_config_settings__module_website_version,A/B Testing,,
website,model_terms,"ir.ui.view,arch_db",website.res_config_settings_view_form,API Key,,
website,model_terms,"ir.ui.view,arch_db",website.aboutus,About us,,
website,model_terms,"ir.ui.view,arch_db",website.footer_custom,About us,,
website,model_terms,"ir.ui.view,arch_db",website.s_carousel,About us,,
website,model_terms,"ir.ui.view,arch_db",website.s_cover,About us,,
website,model_terms,"website.page,arch_db",website.aboutus_page,About us,,
website,code,addons/website/controllers/backend.py,47,Access Error,,
website,model_terms,"ir.ui.view,arch_db",website.s_comparisons,Account &amp; Sales management,,
website,model_terms,"ir.ui.view,arch_db",website.bs_debug_page_ir_ui_view,Action,,
website,model_terms,"website.page,arch_db",website.bs_debug_page,Action,,
website,model,"ir.model.fields,field_description",website.field_website_page__active,Active,,
website,model,"ir.model.fields,field_description",website.field_website_redirect__active,Active,,
website,model_terms,"ir.ui.view,arch_db",website.s_three_columns,"Adapt these three columns to fit you design need. To duplicate, delete or move columns, select the column and use the top icons to perform your action.",,
website,code,addons/website/static/src/xml/website.seo.xml,97,Add,,openerp-web
website,model_terms,"ir.ui.view,arch_db",website.user_navbar,Add Features,,
website,code,addons/website/static/src/xml/website.contentMenu.xml,51,Add Menu Entry,,openerp-web
website,model_terms,"ir.ui.view,arch_db",website.s_features_grid,Add a great slogan.,,
website,model_terms,"ir.ui.view,arch_db",website.res_config_settings_view_form,Add features,,
website,model_terms,"ir.ui.view,arch_db",website.res_config_settings_view_form,Add links to social media on your website,,
website,code,addons/website/static/src/js/menu/new_content.js,86,Add to menu,,openerp-web
website,code,addons/website/static/src/js/tours/banner.js,50,"After having checked how it looks on mobile, <b>close the preview</b>.",,openerp-web
website,model_terms,"ir.ui.view,arch_db",website.bs_debug_page_ir_ui_view,Alert,,
website,model_terms,"website.page,arch_db",website.bs_debug_page,Alert,,
website,model_terms,"ir.ui.view,arch_db",website.s_company_team,"Aline Turner, CTO",,
website,model_terms,"ir.ui.view,arch_db",website.s_company_team,"Aline is one of the iconic person in life who can say she loves what she does.
                                She mentors 100+ in-house developers and looks after the community of over
                                thousands developers.",,
website,model_terms,"ir.ui.view,arch_db",website.s_features_grid,All these icons are completely free for commercial use.,,
website,model_terms,"ir.ui.view,arch_db",website.s_faq_collapse,"Although this Website may be linked to other websites, we are not, directly or indirectly, implying any approval, association, sponsorship, endorsement, or affiliation with any linked website, unless specifically stated herein.",,
website,model_terms,"ir.ui.view,arch_db",website.500,An error occured while rendering the template,,
website,model,"ir.actions.client,name",website.backend_dashboard,Analytics,,
website,model,"ir.ui.menu,name",website.menu_website_google_analytics,Analytics,,
website,model_terms,"ir.ui.view,arch_db",website.res_config_settings_view_form,"Analyze the efficiency of your marketing campaigns by using trackable UTM trackers (campaigns, medium, sources). Create trackers and follow clicks from the Promote menu of your website. Those trackers can be used in Google Analytics or in Odoo reports where you can see the opportunities and sales revenue generated thanks to your links.",,
